target_concept_id,target_concept_name,comparator_concept_id,comparator_concept_name,outcome_concept_id,outcome_concept_name,target_subject_count,comparator_subject_count,target_outcome_count,comparator_outcome_count,median_prior_observation_days,total_outcome_count,feasible,feasibility_reason
1127433,Acetaminophen 325 MG Oral Tablet,40213160,"poliovirus vaccine, inactivated",80180,Osteoarthritis,813,1806,0,0,1806,0,FALSE,"Failed engineering threshold(s): minimum_total_outcomes, minimum_outcomes_per_arm"
19078461,Ibuprofen 200 MG Oral Tablet,40213296,"hepatitis A vaccine, adult dosage",4283893,Sinusitis,812,887,1,0,14616,1,FALSE,"Failed engineering threshold(s): minimum_total_outcomes, minimum_outcomes_per_arm"
1127078,Acetaminophen 160 MG Oral Tablet,40213160,"poliovirus vaccine, inactivated",4294548,Acute bacterial sinusitis,811,1334,0,1,1743,1,FALSE,"Failed engineering threshold(s): minimum_total_outcomes, minimum_outcomes_per_arm"
1127078,Acetaminophen 160 MG Oral Tablet,40213160,"poliovirus vaccine, inactivated",378001,Concussion with no loss of consciousness,810,1331,0,0,1743,0,FALSE,"Failed engineering threshold(s): minimum_total_outcomes, minimum_outcomes_per_arm"
40213227,"tetanus and diphtheria toxoids, adsorbed, preservative free, for adult use",40213306,"hepatitis B vaccine, adult dosage",80180,Osteoarthritis,809,875,3,0,8126,3,FALSE,"Failed engineering threshold(s): minimum_total_outcomes, minimum_outcomes_per_arm"
1127433,Acetaminophen 325 MG Oral Tablet,1713671,Amoxicillin 250 MG / Clavulanate 125 MG Oral Tablet,4027663,Peptic ulcer,1763,809,0,1,3632,1,FALSE,"Failed engineering threshold(s): minimum_total_outcomes, minimum_outcomes_per_arm"
1127078,Acetaminophen 160 MG Oral Tablet,40213160,"poliovirus vaccine, inactivated",257012,Chronic sinusitis,807,1336,0,1,1743,1,FALSE,"Failed engineering threshold(s): minimum_total_outcomes, minimum_outcomes_per_arm"
1127078,Acetaminophen 160 MG Oral Tablet,40213160,"poliovirus vaccine, inactivated",4283893,Sinusitis,804,1350,0,1,1750,1,FALSE,"Failed engineering threshold(s): minimum_total_outcomes, minimum_outcomes_per_arm"
19078461,Ibuprofen 200 MG Oral Tablet,40213296,"hepatitis A vaccine, adult dosage",4027663,Peptic ulcer,868,803,0,0,14616,0,FALSE,"Failed engineering threshold(s): minimum_total_outcomes, minimum_outcomes_per_arm"
1713671,Amoxicillin 250 MG / Clavulanate 125 MG Oral Tablet,40213306,"hepatitis B vaccine, adult dosage",4283893,Sinusitis,1355,802,0,0,7910,0,FALSE,"Failed engineering threshold(s): minimum_total_outcomes, minimum_outcomes_per_arm"
40213296,"hepatitis A vaccine, adult dosage",40229134,Acetaminophen 21.7 MG/ML / Dextromethorphan Hydrobromide 1 MG/ML / doxylamine succinate 0.417 MG/ML Oral Solution,257012,Chronic sinusitis,800,1075,2,1,14223,3,FALSE,"Failed engineering threshold(s): minimum_total_outcomes, minimum_outcomes_per_arm"
1127433,Acetaminophen 325 MG Oral Tablet,19133873,Penicillin V Potassium 250 MG Oral Tablet,81151,Sprain of ankle,1388,796,1,1,2678.5,2,FALSE,"Failed engineering threshold(s): minimum_total_outcomes, minimum_outcomes_per_arm"
1127433,Acetaminophen 325 MG Oral Tablet,1713671,Amoxicillin 250 MG / Clavulanate 125 MG Oral Tablet,257012,Chronic sinusitis,1692,795,1,4,3631,5,FALSE,"Failed engineering threshold(s): minimum_total_outcomes, minimum_outcomes_per_arm"
1127433,Acetaminophen 325 MG Oral Tablet,40213160,"poliovirus vaccine, inactivated",378001,Concussion with no loss of consciousness,790,1747,1,1,1806,2,FALSE,"Failed engineering threshold(s): minimum_total_outcomes, minimum_outcomes_per_arm"
19078461,Ibuprofen 200 MG Oral Tablet,40213296,"hepatitis A vaccine, adult dosage",378001,Concussion with no loss of consciousness,790,881,1,1,14616,2,FALSE,"Failed engineering threshold(s): minimum_total_outcomes, minimum_outcomes_per_arm"
1127078,Acetaminophen 160 MG Oral Tablet,19059056,Aspirin 81 MG Oral Tablet,260139,Acute bronchitis,785,1202,6,3,720,9,FALSE,"Failed engineering threshold(s): minimum_total_outcomes, minimum_outcomes_per_arm"
1118084,celecoxib,19133873,Penicillin V Potassium 250 MG Oral Tablet,4283893,Sinusitis,785,1175,0,1,4424.5,1,FALSE,"Failed engineering threshold(s): minimum_total_outcomes, minimum_outcomes_per_arm"
1127078,Acetaminophen 160 MG Oral Tablet,40213227,"tetanus and diphtheria toxoids, adsorbed, preservative free, for adult use",81151,Sprain of ankle,1202,785,0,0,2361,0,FALSE,"Failed engineering threshold(s): minimum_total_outcomes, minimum_outcomes_per_arm"
40213296,"hepatitis A vaccine, adult dosage",40229134,Acetaminophen 21.7 MG/ML / Dextromethorphan Hydrobromide 1 MG/ML / doxylamine succinate 0.417 MG/ML Oral Solution,4283893,Sinusitis,784,1083,0,2,13947,2,FALSE,"Failed engineering threshold(s): minimum_total_outcomes, minimum_outcomes_per_arm"
1713671,Amoxicillin 250 MG / Clavulanate 125 MG Oral Tablet,40213306,"hepatitis B vaccine, adult dosage",4294548,Acute bacterial sinusitis,1403,784,0,0,7917,0,FALSE,"Failed engineering threshold(s): minimum_total_outcomes, minimum_outcomes_per_arm"
1127433,Acetaminophen 325 MG Oral Tablet,19059056,Aspirin 81 MG Oral Tablet,28060,Streptococcal sore throat,783,1430,0,4,1050,4,FALSE,"Failed engineering threshold(s): minimum_total_outcomes, minimum_outcomes_per_arm"
1118084,celecoxib,19133873,Penicillin V Potassium 250 MG Oral Tablet,4294548,Acute bacterial sinusitis,780,1189,0,0,4412,0,FALSE,"Failed engineering threshold(s): minimum_total_outcomes, minimum_outcomes_per_arm"
1713671,Amoxicillin 250 MG / Clavulanate 125 MG Oral Tablet,40213306,"hepatitis B vaccine, adult dosage",257012,Chronic sinusitis,1438,779,15,0,7790,15,FALSE,"Failed engineering threshold(s): minimum_total_outcomes, minimum_outcomes_per_arm"
40213306,"hepatitis B vaccine, adult dosage",40229134,Acetaminophen 21.7 MG/ML / Dextromethorphan Hydrobromide 1 MG/ML / doxylamine succinate 0.417 MG/ML Oral Solution,81151,Sprain of ankle,795,779,0,2,8098,2,FALSE,"Failed engineering threshold(s): minimum_total_outcomes, minimum_outcomes_per_arm"
1118084,celecoxib,19133873,Penicillin V Potassium 250 MG Oral Tablet,257012,Chronic sinusitis,778,1175,1,0,4441,1,FALSE,"Failed engineering threshold(s): minimum_total_outcomes, minimum_outcomes_per_arm"
1118084,celecoxib,19078461,Ibuprofen 200 MG Oral Tablet,4027663,Peptic ulcer,865,772,0,0,13250,0,FALSE,"Failed engineering threshold(s): minimum_total_outcomes, minimum_outcomes_per_arm"
1127433,Acetaminophen 325 MG Oral Tablet,1713671,Amoxicillin 250 MG / Clavulanate 125 MG Oral Tablet,378001,Concussion with no loss of consciousness,1653,771,2,0,3497,2,FALSE,"Failed engineering threshold(s): minimum_total_outcomes, minimum_outcomes_per_arm"
1127078,Acetaminophen 160 MG Oral Tablet,19133873,Penicillin V Potassium 250 MG Oral Tablet,80180,Osteoarthritis,1219,770,0,0,1383,0,FALSE,"Failed engineering threshold(s): minimum_total_outcomes, minimum_outcomes_per_arm"
1127078,Acetaminophen 160 MG Oral Tablet,19133873,Penicillin V Potassium 250 MG Oral Tablet,4027663,Peptic ulcer,1219,770,0,0,1383,0,FALSE,"Failed engineering threshold(s): minimum_total_outcomes, minimum_outcomes_per_arm"
40213227,"tetanus and diphtheria toxoids, adsorbed, preservative free, for adult use",40213306,"hepatitis B vaccine, adult dosage",4294548,Acute bacterial sinusitis,1420,766,0,0,8288,0,FALSE,"Failed engineering threshold(s): minimum_total_outcomes, minimum_outcomes_per_arm"
40213227,"tetanus and diphtheria toxoids, adsorbed, preservative free, for adult use",40229134,Acetaminophen 21.7 MG/ML / Dextromethorphan Hydrobromide 1 MG/ML / doxylamine succinate 0.417 MG/ML Oral Solution,81151,Sprain of ankle,1033,765,0,2,8351,2,FALSE,"Failed engineering threshold(s): minimum_total_outcomes, minimum_outcomes_per_arm"
19133873,Penicillin V Potassium 250 MG Oral Tablet,40229134,Acetaminophen 21.7 MG/ML / Dextromethorphan Hydrobromide 1 MG/ML / doxylamine succinate 0.417 MG/ML Oral Solution,4027663,Peptic ulcer,1141,764,0,1,3032,1,FALSE,"Failed engineering threshold(s): minimum_total_outcomes, minimum_outcomes_per_arm"
1127433,Acetaminophen 325 MG Oral Tablet,1713671,Amoxicillin 250 MG / Clavulanate 125 MG Oral Tablet,4294548,Acute bacterial sinusitis,1704,764,0,0,3632,0,FALSE,"Failed engineering threshold(s): minimum_total_outcomes, minimum_outcomes_per_arm"
40213296,"hepatitis A vaccine, adult dosage",40229134,Acetaminophen 21.7 MG/ML / Dextromethorphan Hydrobromide 1 MG/ML / doxylamine succinate 0.417 MG/ML Oral Solution,378001,Concussion with no loss of consciousness,761,1065,1,1,13851.5,2,FALSE,"Failed engineering threshold(s): minimum_total_outcomes, minimum_outcomes_per_arm"
40213227,"tetanus and diphtheria toxoids, adsorbed, preservative free, for adult use",40213306,"hepatitis B vaccine, adult dosage",4283893,Sinusitis,1384,760,0,0,8288,0,FALSE,"Failed engineering threshold(s): minimum_total_outcomes, minimum_outcomes_per_arm"
1713671,Amoxicillin 250 MG / Clavulanate 125 MG Oral Tablet,40213306,"hepatitis B vaccine, adult dosage",378001,Concussion with no loss of consciousness,1402,756,1,0,7712.5,1,FALSE,"Failed engineering threshold(s): minimum_total_outcomes, minimum_outcomes_per_arm"
1127078,Acetaminophen 160 MG Oral Tablet,19059056,Aspirin 81 MG Oral Tablet,4112343,Acute viral pharyngitis,754,1167,4,8,701,12,FALSE,"Failed engineering threshold(s): minimum_total_outcomes, minimum_outcomes_per_arm"
1713671,Amoxicillin 250 MG / Clavulanate 125 MG Oral Tablet,40229134,Acetaminophen 21.7 MG/ML / Dextromethorphan Hydrobromide 1 MG/ML / doxylamine succinate 0.417 MG/ML Oral Solution,4027663,Peptic ulcer,1424,752,0,0,5039,0,FALSE,"Failed engineering threshold(s): minimum_total_outcomes, minimum_outcomes_per_arm"
40213227,"tetanus and diphtheria toxoids, adsorbed, preservative free, for adult use",40213306,"hepatitis B vaccine, adult dosage",257012,Chronic sinusitis,1392,750,0,1,8288,1,FALSE,"Failed engineering threshold(s): minimum_total_outcomes, minimum_outcomes_per_arm"
1127078,Acetaminophen 160 MG Oral Tablet,40213160,"poliovirus vaccine, inactivated",28060,Streptococcal sore throat,748,1176,1,3,1740,4,FALSE,"Failed engineering threshold(s): minimum_total_outcomes, minimum_outcomes_per_arm"
19133873,Penicillin V Potassium 250 MG Oral Tablet,40229134,Acetaminophen 21.7 MG/ML / Dextromethorphan Hydrobromide 1 MG/ML / doxylamine succinate 0.417 MG/ML Oral Solution,4283893,Sinusitis,1078,747,1,1,3001,2,FALSE,"Failed engineering threshold(s): minimum_total_outcomes, minimum_outcomes_per_arm"
1127433,Acetaminophen 325 MG Oral Tablet,40213160,"poliovirus vaccine, inactivated",81151,Sprain of ankle,746,1652,2,1,1806,3,FALSE,"Failed engineering threshold(s): minimum_total_outcomes, minimum_outcomes_per_arm"
40213227,"tetanus and diphtheria toxoids, adsorbed, preservative free, for adult use",40213306,"hepatitis B vaccine, adult dosage",378001,Concussion with no loss of consciousness,1367,746,2,0,8295,2,FALSE,"Failed engineering threshold(s): minimum_total_outcomes, minimum_outcomes_per_arm"
1713671,Amoxicillin 250 MG / Clavulanate 125 MG Oral Tablet,40229134,Acetaminophen 21.7 MG/ML / Dextromethorphan Hydrobromide 1 MG/ML / doxylamine succinate 0.417 MG/ML Oral Solution,4283893,Sinusitis,1302,745,0,1,5101,1,FALSE,"Failed engineering threshold(s): minimum_total_outcomes, minimum_outcomes_per_arm"
1127433,Acetaminophen 325 MG Oral Tablet,1713671,Amoxicillin 250 MG / Clavulanate 125 MG Oral Tablet,4283893,Sinusitis,1705,745,0,0,3612.5,0,FALSE,"Failed engineering threshold(s): minimum_total_outcomes, minimum_outcomes_per_arm"
19133873,Penicillin V Potassium 250 MG Oral Tablet,40213296,"hepatitis A vaccine, adult dosage",4294548,Acute bacterial sinusitis,1189,745,0,0,4337,0,FALSE,"Failed engineering threshold(s): minimum_total_outcomes, minimum_outcomes_per_arm"
1127078,Acetaminophen 160 MG Oral Tablet,19133873,Penicillin V Potassium 250 MG Oral Tablet,4294548,Acute bacterial sinusitis,1185,740,1,0,1350,1,FALSE,"Failed engineering threshold(s): minimum_total_outcomes, minimum_outcomes_per_arm"
19133873,Penicillin V Potassium 250 MG Oral Tablet,40213296,"hepatitis A vaccine, adult dosage",4283893,Sinusitis,1175,739,1,0,4323,1,FALSE,"Failed engineering threshold(s): minimum_total_outcomes, minimum_outcomes_per_arm"
19133873,Penicillin V Potassium 250 MG Oral Tablet,40229134,Acetaminophen 21.7 MG/ML / Dextromethorphan Hydrobromide 1 MG/ML / doxylamine succinate 0.417 MG/ML Oral Solution,257012,Chronic sinusitis,1078,739,0,0,2993,0,FALSE,"Failed engineering threshold(s): minimum_total_outcomes, minimum_outcomes_per_arm"
19133873,Penicillin V Potassium 250 MG Oral Tablet,40213296,"hepatitis A vaccine, adult dosage",257012,Chronic sinusitis,1175,737,0,2,4342,2,FALSE,"Failed engineering threshold(s): minimum_total_outcomes, minimum_outcomes_per_arm"
1127078,Acetaminophen 160 MG Oral Tablet,19133873,Penicillin V Potassium 250 MG Oral Tablet,4283893,Sinusitis,1190,737,1,0,1351,1,FALSE,"Failed engineering threshold(s): minimum_total_outcomes, minimum_outcomes_per_arm"
1127078,Acetaminophen 160 MG Oral Tablet,40213160,"poliovirus vaccine, inactivated",81151,Sprain of ankle,737,1302,0,1,1750,1,FALSE,"Failed engineering threshold(s): minimum_total_outcomes, minimum_outcomes_per_arm"
19133873,Penicillin V Potassium 250 MG Oral Tablet,40213306,"hepatitis B vaccine, adult dosage",4294548,Acute bacterial sinusitis,1189,737,0,0,4323,0,FALSE,"Failed engineering threshold(s): minimum_total_outcomes, minimum_outcomes_per_arm"
19133873,Penicillin V Potassium 250 MG Oral Tablet,40229134,Acetaminophen 21.7 MG/ML / Dextromethorphan Hydrobromide 1 MG/ML / doxylamine succinate 0.417 MG/ML Oral Solution,4294548,Acute bacterial sinusitis,1095,735,0,0,2988,0,FALSE,"Failed engineering threshold(s): minimum_total_outcomes, minimum_outcomes_per_arm"
1118084,celecoxib,19078461,Ibuprofen 200 MG Oral Tablet,4294548,Acute bacterial sinusitis,1098,734,0,0,13429.5,0,FALSE,"Failed engineering threshold(s): minimum_total_outcomes, minimum_outcomes_per_arm"
1127078,Acetaminophen 160 MG Oral Tablet,19133873,Penicillin V Potassium 250 MG Oral Tablet,257012,Chronic sinusitis,1184,733,1,0,1351,1,FALSE,"Failed engineering threshold(s): minimum_total_outcomes, minimum_outcomes_per_arm"
1127078,Acetaminophen 160 MG Oral Tablet,19133873,Penicillin V Potassium 250 MG Oral Tablet,378001,Concussion with no loss of consciousness,1186,733,0,0,1350,0,FALSE,"Failed engineering threshold(s): minimum_total_outcomes, minimum_outcomes_per_arm"
19133873,Penicillin V Potassium 250 MG Oral Tablet,40213306,"hepatitis B vaccine, adult dosage",4283893,Sinusitis,1175,732,1,0,4292,1,FALSE,"Failed engineering threshold(s): minimum_total_outcomes, minimum_outcomes_per_arm"
19133873,Penicillin V Potassium 250 MG Oral Tablet,40213306,"hepatitis B vaccine, adult dosage",257012,Chronic sinusitis,1175,732,0,0,4324,0,FALSE,"Failed engineering threshold(s): minimum_total_outcomes, minimum_outcomes_per_arm"
1713671,Amoxicillin 250 MG / Clavulanate 125 MG Oral Tablet,40229134,Acetaminophen 21.7 MG/ML / Dextromethorphan Hydrobromide 1 MG/ML / doxylamine succinate 0.417 MG/ML Oral Solution,4294548,Acute bacterial sinusitis,1368,731,0,1,5175,1,FALSE,"Failed engineering threshold(s): minimum_total_outcomes, minimum_outcomes_per_arm"
19133873,Penicillin V Potassium 250 MG Oral Tablet,40229134,Acetaminophen 21.7 MG/ML / Dextromethorphan Hydrobromide 1 MG/ML / doxylamine succinate 0.417 MG/ML Oral Solution,378001,Concussion with no loss of consciousness,1083,729,0,1,3003.5,1,FALSE,"Failed engineering threshold(s): minimum_total_outcomes, minimum_outcomes_per_arm"
1118084,celecoxib,19133873,Penicillin V Potassium 250 MG Oral Tablet,378001,Concussion with no loss of consciousness,729,1176,0,0,4264,0,FALSE,"Failed engineering threshold(s): minimum_total_outcomes, minimum_outcomes_per_arm"
1127078,Acetaminophen 160 MG Oral Tablet,1713671,Amoxicillin 250 MG / Clavulanate 125 MG Oral Tablet,28060,Streptococcal sore throat,1124,726,2,0,1533.5,2,FALSE,"Failed engineering threshold(s): minimum_total_outcomes, minimum_outcomes_per_arm"
1713671,Amoxicillin 250 MG / Clavulanate 125 MG Oral Tablet,40229134,Acetaminophen 21.7 MG/ML / Dextromethorphan Hydrobromide 1 MG/ML / doxylamine succinate 0.417 MG/ML Oral Solution,257012,Chronic sinusitis,1402,723,13,1,5110,14,FALSE,"Failed engineering threshold(s): minimum_total_outcomes, minimum_outcomes_per_arm"
1713671,Amoxicillin 250 MG / Clavulanate 125 MG Oral Tablet,40229134,Acetaminophen 21.7 MG/ML / Dextromethorphan Hydrobromide 1 MG/ML / doxylamine succinate 0.417 MG/ML Oral Solution,378001,Concussion with no loss of consciousness,1358,715,0,1,5011,1,FALSE,"Failed engineering threshold(s): minimum_total_outcomes, minimum_outcomes_per_arm"
1127433,Acetaminophen 325 MG Oral Tablet,1713671,Amoxicillin 250 MG / Clavulanate 125 MG Oral Tablet,81151,Sprain of ankle,1448,713,2,0,3180,2,FALSE,"Failed engineering threshold(s): minimum_total_outcomes, minimum_outcomes_per_arm"
19133873,Penicillin V Potassium 250 MG Oral Tablet,40213306,"hepatitis B vaccine, adult dosage",378001,Concussion with no loss of consciousness,1176,712,0,1,4237,1,FALSE,"Failed engineering threshold(s): minimum_total_outcomes, minimum_outcomes_per_arm"
1127078,Acetaminophen 160 MG Oral Tablet,40213160,"poliovirus vaccine, inactivated",260139,Acute bronchitis,711,1050,8,5,1771,13,FALSE,Failed engineering threshold(s): minimum_total_outcomes
1713671,Amoxicillin 250 MG / Clavulanate 125 MG Oral Tablet,19059056,Aspirin 81 MG Oral Tablet,4027663,Peptic ulcer,711,1709,0,0,1260,0,FALSE,"Failed engineering threshold(s): minimum_total_outcomes, minimum_outcomes_per_arm"
19059056,Aspirin 81 MG Oral Tablet,40213227,"tetanus and diphtheria toxoids, adsorbed, preservative free, for adult use",4027663,Peptic ulcer,1893,711,0,0,1703,0,FALSE,"Failed engineering threshold(s): minimum_total_outcomes, minimum_outcomes_per_arm"
1118084,celecoxib,19078461,Ibuprofen 200 MG Oral Tablet,257012,Chronic sinusitis,1082,710,1,0,13432,1,FALSE,"Failed engineering threshold(s): minimum_total_outcomes, minimum_outcomes_per_arm"
1118084,celecoxib,40213296,"hepatitis A vaccine, adult dosage",4294548,Acute bacterial sinusitis,1167,710,0,0,14615,0,FALSE,"Failed engineering threshold(s): minimum_total_outcomes, minimum_outcomes_per_arm"
40213296,"hepatitis A vaccine, adult dosage",40229134,Acetaminophen 21.7 MG/ML / Dextromethorphan Hydrobromide 1 MG/ML / doxylamine succinate 0.417 MG/ML Oral Solution,4027663,Peptic ulcer,709,1125,0,1,12301.5,1,FALSE,"Failed engineering threshold(s): minimum_total_outcomes, minimum_outcomes_per_arm"
1118084,celecoxib,1127078,Acetaminophen 160 MG Oral Tablet,257012,Chronic sinusitis,708,1344,1,1,2093,2,FALSE,"Failed engineering threshold(s): minimum_total_outcomes, minimum_outcomes_per_arm"
1713671,Amoxicillin 250 MG / Clavulanate 125 MG Oral Tablet,40229134,Acetaminophen 21.7 MG/ML / Dextromethorphan Hydrobromide 1 MG/ML / doxylamine succinate 0.417 MG/ML Oral Solution,80180,Osteoarthritis,1344,704,1,0,4624.5,1,FALSE,"Failed engineering threshold(s): minimum_total_outcomes, minimum_outcomes_per_arm"
1118084,celecoxib,19078461,Ibuprofen 200 MG Oral Tablet,4283893,Sinusitis,1076,703,0,1,13430,1,FALSE,"Failed engineering threshold(s): minimum_total_outcomes, minimum_outcomes_per_arm"
1118084,celecoxib,1127078,Acetaminophen 160 MG Oral Tablet,4294548,Acute bacterial sinusitis,701,1347,0,1,2070,1,FALSE,"Failed engineering threshold(s): minimum_total_outcomes, minimum_outcomes_per_arm"
